created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Aug 27 11:42:41 +0000 2023;1695763762752651753;"@AbidinZnl @__AnakKolong Ganjar Praroro 🤣";0;0;0;0;in;1208090877895139328;1695737295440338950;Mastjuk72;https://twitter.com/Mastjuk72/status/1695763762752651753
Sun Aug 27 11:42:30 +0000 2023;1695763715667435847;"Yang ingin jadi orang kaya, sila pilih Anies Baswedan.  Maju kotanya bahagia warganya.  Yang ingin jadi orang miskin, sila pilih Ganjar Pranowo.   #MisteriKematian894KPPS  #MisteriKematian894KPPS https://t.co/AdMPo0zjRp";0;0;0;1;in;1373967328979787779;1695763715667435847;bianca01403;https://twitter.com/bianca01403/status/1695763715667435847
Sun Aug 27 11:42:19 +0000 2023;1695763668833890780;"Sehat selalu Pak Ganjar Pranowo.. Tetep putih mboten ngalih!";0;0;0;0;in;1354413021607550986;1695763668833890780;SukoharjoTf;https://twitter.com/SukoharjoTf/status/1695763668833890780
Sun Aug 27 11:42:11 +0000 2023;1695763637133361561;"@Yayoledug @Jr_Kawe19 @Urrangawak @ganjarpranowo @WagimanDeep212_ Gas poll Kuat, satukan tekad menangkan Ganjar pranowo🤟🇲🇨";0;1;0;2;in;1385449485472395271;1695703835350798767;RstmBcl;https://twitter.com/RstmBcl/status/1695763637133361561
Sun Aug 27 11:41:15 +0000 2023;1695763400448786611;"@ganjarpranowo indomie seleraku  ganjar presidenku";0;0;0;0;in;1606882096995532802;1695619104982601982;rudiromdoni2;https://twitter.com/rudiromdoni2/status/1695763400448786611
Sun Aug 27 11:40:57 +0000 2023;1695763327195197605;"@__RismaWidiono_ @_Rizmaya__ @PDI_Perjuangan @ganjarpranowo Melaju bersama Ganjar.... 👍";0;0;0;1;in;1635862509201805312;1695757321723642322;PakRoy453165598;https://twitter.com/PakRoy453165598/status/1695763327195197605
Sun Aug 27 11:39:57 +0000 2023;1695763074979144155;"Tahun 2024 Pilih President ABG ( Asal Bukan Ganjar )🇮🇩";0;0;0;0;in;1458991478114377732;1695763074979144155;BaharudinRenof4;https://twitter.com/BaharudinRenof4/status/1695763074979144155
Sun Aug 27 11:39:43 +0000 2023;1695763017042940369;"Sabar mas bud biarkan semua pendukung ganjar puas2in nyablak nya toh mereka semua otak nya kotor abaikan saja nnt jiga cape sendri berhenti sendri";0;0;0;1;in;1004873472626122752;1695763017042940369;c1mplung_82;https://twitter.com/c1mplung_82/status/1695763017042940369
Sun Aug 27 11:39:00 +0000 2023;1695762834678784350;"Anies Bertemu Petinggi 3 Parpol Koalisi Perubahan saat Ramai Isu Duet dengan Ganjar, Bahas Cawapres?  #Pilpres2024 #capres #Anies #Ganjar #KoalisiPerubahan  https://t.co/Djd4wyu04m lewat @tribunkaltim";0;0;0;0;in;103551225;1695762834678784350;tribunkaltim;https://twitter.com/tribunkaltim/status/1695762834678784350
Sun Aug 27 11:38:45 +0000 2023;1695762774532792463;"@KakekHalal Sebelum menyeruduk para penghambat kemajuan Negara...Capres Ganjar Pranowo MADANG dulu biar kuat nyruduknya. https://t.co/Y3mqzCS8bx";0;0;0;0;in;4893253992;1695432447889150188;HadiSan75818338;https://twitter.com/HadiSan75818338/status/1695762774532792463
Sun Aug 27 11:38:05 +0000 2023;1695762603480584312;"@ferdinand_mpu @ganjarpranowo @PDI_Perjuangan Brati Pak ganjar siap membawa perubahan total dari rezim jokowik sekarang,tetapi ngak mau mngakuinya.Hebat PKI new.. + pandai membuat strategi kebohongan trbaru.";0;0;0;0;in;1580182162103365632;1695615265420279905;arjabul14;https://twitter.com/arjabul14/status/1695762603480584312
Sun Aug 27 11:37:57 +0000 2023;1695762573139079574;"@bubarbubar @ch_chotimah2 @grace_nat @psi_id @Giring_Ganesha Lht saja nanti Feeling saya diantara Prabowo atau Ganjar hanya satu yg lolos putaran II. Entah Prabowo, entah Ganjar";0;0;0;0;in;545264533;1695636614679253034;WAHYU_UNIFORM;https://twitter.com/WAHYU_UNIFORM/status/1695762573139079574
Sun Aug 27 11:37:51 +0000 2023;1695762548279447910;"Rakyat e pak ganjar 😭😭😭";0;0;0;0;in;1612828604580388864;1695762548279447910;obannyaayas;https://twitter.com/obannyaayas/status/1695762548279447910
Sun Aug 27 11:37:48 +0000 2023;1695762534362738927;"BERGETAR !!! PERLIHATKAN TONGKAT BUNG KARNO, PUAN PERINTAHKAN MENANGKAN ... https://t.co/dVrYtLJzGi via @YouTube #puan #nyaleg #pdip #ganjar  #tongkatbungkarno";0;0;0;0;in;1397024000342036481;1695762534362738927;SAFANews3;https://twitter.com/SAFANews3/status/1695762534362738927
Sun Aug 27 11:37:25 +0000 2023;1695762437256208641;""Elektabilitas Ganjar salip Prabowo" Ya begitulah isu berita malam ini di  MetroTV. Bung Rocky "pembuat Hoax terbaik adalah penguasa. Karena mereka memiliki seluruh peralatan untuk berbohong, dari media, data, intelejen, dll. Jadi hanya mereka pembuat kebohongan dengan sempurna".";0;0;0;1;in;1455867712551284746;1695762437256208641;Aa_Lombok;https://twitter.com/Aa_Lombok/status/1695762437256208641
Sun Aug 27 11:36:59 +0000 2023;1695762327768084770;"METRO TV METRO SIANG : Minggu, 27 Agustus 2023 - 12:52 WIB  SAHABAT GANJAR MELANTIK TIM PANTAU LACAK DAN MENANGKAN GANJAR SEBAGAI GARDA PENGAWAL GANJAR PRANOWO DI SOSIAL MEDIA  Jakarta  "Kegiatan yang dilaksanakan oleh Sahabat Ganjar ini penting, karena saat ini kita tidak hanya… https://t.co/1ehjAWIUAQ";0;0;0;1;in;1230994530083565568;1695762327768084770;sahabatganjar;https://twitter.com/sahabatganjar/status/1695762327768084770
Sun Aug 27 11:36:30 +0000 2023;1695762204765917207;"@Miduk17 makanya usung sendiri paslon ganjar-puan, yg penting internal solid, pasang baliho puan dihampir semua daerah itu mahal, wajar elit internal uring2an, bohong kl ga ada gesekan, hasto aja bilang ada problem dialektika partai, dukung cmn 1/2 hati sekalipun bu ketum udah bertitah.";0;0;0;0;in;1501720500560482309;1695742266969923852;LimDelaopan;https://twitter.com/LimDelaopan/status/1695762204765917207
Sun Aug 27 11:36:01 +0000 2023;1695762086604001746;"@jubaedi_abed @fadlizon @prabowo Iyakk ganjar menang nantj Prabowo merapat, jadi Menteri urusan Lansia..., yerus 5 thn lg nyalon lagi dia pas umurnya 78.. wkwkwwk";0;0;0;0;in;2817296563;1695642515498803654;BajakLaut369;https://twitter.com/BajakLaut369/status/1695762086604001746
Sun Aug 27 11:35:54 +0000 2023;1695762054861537365;"Ganjar pranowo capres terbaik siap pimpin indonesia 2024 https://t.co/egmfpqMnhh";0;1;0;0;in;1579385961766481920;1695761886451810767;SarahLalejumbo;https://twitter.com/SarahLalejumbo/status/1695762054861537365
Sun Aug 27 11:35:42 +0000 2023;1695762005083476339;"@OposisiCerdas Faktanya Jateng menjadi provinsi termiskin di Jawa sejak dipimpin Ganjar !  Jateng Dipimpin Ganjar Jadi Provinsi Termiskin, Menyusul Solo Jadi Kota Termiskin https://t.co/33eNna5UUD";0;0;0;2;in;793427822949769216;1695659210846224883;MgmPtmgm;https://twitter.com/MgmPtmgm/status/1695762005083476339
Sun Aug 27 11:35:38 +0000 2023;1695761986783764909;"Ganjar pranowo capres terbaik siap pimpin indonesia 2024 https://t.co/mkCytTL2SM";0;0;0;0;in;1579385961766481920;1695761886451810767;SarahLalejumbo;https://twitter.com/SarahLalejumbo/status/1695761986783764909
Sun Aug 27 11:35:29 +0000 2023;1695761950653997124;"Ganjar pranowo capres terbaik siap pimpin indonesia 2024 https://t.co/dIxOfDUnwl";0;0;0;0;in;1579385961766481920;1695761886451810767;SarahLalejumbo;https://twitter.com/SarahLalejumbo/status/1695761950653997124
Sun Aug 27 11:35:23 +0000 2023;1695761925496521058;"Ganjar pranowo capres terbaik siap pimpin indonesia 2024 https://t.co/VP1yAPHoId";0;0;0;0;in;1579385961766481920;1695761886451810767;SarahLalejumbo;https://twitter.com/SarahLalejumbo/status/1695761925496521058
Sun Aug 27 11:35:14 +0000 2023;1695761886451810767;"Ganjar pranowo capres terbaik siap pimpin indonesia 2024 https://t.co/5nnVfqnv8o";0;4;0;0;in;1579385961766481920;1695761886451810767;SarahLalejumbo;https://twitter.com/SarahLalejumbo/status/1695761886451810767
Sun Aug 27 11:34:39 +0000 2023;1695761741739880636;"@Miduk17 Yg jelas partai koalisi pendukung ganjar udah mulai gak solid... mereka pd panik skarang.";0;0;0;0;in;1065286570305961984;1695375850051665924;4riq4lfatih;https://twitter.com/4riq4lfatih/status/1695761741739880636
Sun Aug 27 11:34:03 +0000 2023;1695761591218929855;"@yaniarsim @ganjarpranowo @puanmaharani_ri 🤣🤣🤣🤣🤣 gue mending gelput kalau di suruh pilih ganjar";0;0;0;0;in;1577662357932687361;1695323193362579704;TotoForsa;https://twitter.com/TotoForsa/status/1695761591218929855
Sun Aug 27 11:33:57 +0000 2023;1695761565667229733;"@Tan_Mar3M Puan memiliki Trah Soekarno Puan pegang Tongkat Komando #PuanBacapres2024  Gantikan ganjar pranowo! https://t.co/q7nYoj7KPP";0;0;1;0;in;749252554005983232;1695377646744695149;SuramaduJingga;https://twitter.com/SuramaduJingga/status/1695761565667229733
Sun Aug 27 11:33:55 +0000 2023;1695761557651923356;"Ganjar berkomitmen beri kesejahteraan  #GanjarBawaRIMaju https://t.co/HcBeyTf6Vp";0;0;0;0;in;1434801455777517568;1695761557651923356;putrisrikandi_;https://twitter.com/putrisrikandi_/status/1695761557651923356
Sun Aug 27 11:33:17 +0000 2023;1695761396934594945;"oh iya dongs, siapa dulu calon presiden kita ni pak Ganjar 🤗  #ganjarrebound #jatenghappyending #tetappilihganjar #ganjarpranowo #ganjaruntuksemua #kamiganjar #indonesiatangguh https://t.co/h7tRWL9MYj";0;0;0;0;in;1512624641638301698;1695761396934594945;SDGanjar;https://twitter.com/SDGanjar/status/1695761396934594945
Sun Aug 27 11:32:50 +0000 2023;1695761285349277892;"@tvOneNews Cawapresnya ganjar? 🤣🤣🤣 #BasmiPKIBenamkanPDIP";0;0;0;0;in;1569986999997849603;1695754197407510982;IndraZadri;https://twitter.com/IndraZadri/status/1695761285349277892
Sun Aug 27 11:32:45 +0000 2023;1695761263635357770;"2024 yg benar Bersama Ganjar pranowo  menghadirkan harapan baru untuk menuju INDONESIA EMAS 2045 MUDA  ,ENERGIC, CERDAS, RENDAH HATI, PROBLEM SOLVING  ,MERAKYAT REKAM JEJAK MASA LALU BERSIH  KELUARGA HARMONIS BERPRESTASI  JUJUR DAN BERSIH TIDAK KKN. https://t.co/bl9AficOuC";0;3;6;15;in;1144772185229160449;1695761263635357770;eddy_widodo_165;https://twitter.com/eddy_widodo_165/status/1695761263635357770
Sun Aug 27 11:32:29 +0000 2023;1695761196417527856;"@StefanAntonio__ Jujurly Puan memng kompeten dlm komunikasi politik dg elit" partai dan eksekutif sdg pak Ganjar hanya aktivis partai yg pegiat media informasi dan komunikasi publik dan pemuda🥴";0;0;0;0;in;4742233640;1695631864739049936;zyiqyu26;https://twitter.com/zyiqyu26/status/1695761196417527856
Sun Aug 27 11:32:19 +0000 2023;1695761154944176456;"@yudiwibowo976 @Yurissa_Samosir @bos_sir @MuhiqR @NohCeukenohhh @Kang_Toniee @mustafaagus007 @Azri_Ardhani @doelpaten @choymarkochoy @Dunianyasantai @__g_h_c_g_h_c__ Lha ganjar suka nonton bokep aja di expose masa' yg positif begini gak di expose bong";0;0;0;1;in;1491755569870688257;1695423279744622883;MirzaIskandar15;https://twitter.com/MirzaIskandar15/status/1695761154944176456
Sun Aug 27 11:32:02 +0000 2023;1695761083733303797;"@siticeriaselalu @ganjar_pranowo @NilaWati375469 🤣🤣🤣🤭";0;1;0;0;qme;1248538148990152704;1695739937273053664;Ghurem2;https://twitter.com/Ghurem2/status/1695761083733303797
Sun Aug 27 11:32:00 +0000 2023;1695761074556166316;"Dukung ganjar, walaupun telah dikhianati #GanjarCapres  THANK YOU INDRA HERLAMBANG #AFFKacau #VindesSport #AFFU23 Fadia Apri #BWC2023 Seo Seung Jae YaSi Besok Senin https://t.co/QxZVrb57sO";0;0;0;0;in;1669249935550865408;1695761058282234246;NusantaraProtec;https://twitter.com/NusantaraProtec/status/1695761074556166316
Sun Aug 27 11:31:59 +0000 2023;1695761071091708365;"Bung Iko (Budiman Sudjatmiko) Percaya kalau yang inline dalam pemikiran soal kepemimpinan strategik adalah Prabowo Subianto. Bacapres lain punya kelebihan. Ganjar Populis, Anies Intelektualis, tapi yang strategis hanya Prabowo.   #prabowo #prabowosubianto #budimansudjatmiko… https://t.co/l3Z4MZxded";0;0;0;1;in;1576913175227748352;1695761071091708365;dekade_08;https://twitter.com/dekade_08/status/1695761071091708365
Sun Aug 27 11:31:58 +0000 2023;1695761065097998741;"Ganjar pranowo pasti bisa melanjutkan presiden jokowi #GanjarCapres  THANK YOU INDRA HERLAMBANG #AFFKacau #VindesSport #AFFU23 Fadia Apri #BWC2023 Seo Seung Jae YaSi Besok Senin https://t.co/XYYHLT0oqI";0;1;0;0;in;1669249935550865408;1695761058282234246;NusantaraProtec;https://twitter.com/NusantaraProtec/status/1695761065097998741
Sun Aug 27 11:31:56 +0000 2023;1695761058282234246;"Jangan biarkan ganjar sendiri, rakyat tetap bersama ganjar #GanjarCapres  THANK YOU INDRA HERLAMBANG #AFFKacau #VindesSport #AFFU23 Fadia Apri #BWC2023 Seo Seung Jae YaSi Besok Senin https://t.co/JdqZC0B1S6";0;1;0;0;in;1669249935550865408;1695761058282234246;NusantaraProtec;https://twitter.com/NusantaraProtec/status/1695761058282234246
Sun Aug 27 11:31:21 +0000 2023;1695760911838122322;"Ganjar Unggul Survei Karena Gagasan  Oleh : Angwar Sanusi  Selain rekam jejak, saya meyakini bahwa adu gagasan adalah hal yang paling mempengaruhi pemilih menentukan pilihan di Pilpres 2024. Soal pentingnya adu gagasan ini kembali dibuktikan oleh Litbang Kompas yang menyatakan… https://t.co/6Am5X2dkVZ";0;1;13;22;in;48359478;1695760911838122322;Melihat_Indo;https://twitter.com/Melihat_Indo/status/1695760911838122322
Sun Aug 27 11:31:15 +0000 2023;1695760885145567560;"10 tahun ganjar rutin gelar jateng bersholawat #GanjarCapres  THANK YOU INDRA HERLAMBANG #AFFKacau #VindesSport #AFFU23 Fadia Apri #BWC2023 Seo Seung Jae YaSi Besok Senin https://t.co/ArDLwszMqo";0;0;0;0;in;1669249935550865408;1695760869286887568;NusantaraProtec;https://twitter.com/NusantaraProtec/status/1695760885145567560
Sun Aug 27 11:31:13 +0000 2023;1695760876484386958;"Ganjar mendapat dukungan dari para ulama #GanjarCapres  THANK YOU INDRA HERLAMBANG #AFFKacau #VindesSport #AFFU23 Fadia Apri #BWC2023 Seo Seung Jae YaSi Besok Senin https://t.co/lxBmXmeQjK";0;1;0;0;in;1669249935550865408;1695760869286887568;NusantaraProtec;https://twitter.com/NusantaraProtec/status/1695760876484386958
Sun Aug 27 11:31:11 +0000 2023;1695760869286887568;"Ganjar Pranowo sosok ayah teladan dan dikagumi Para Ulama #GanjarCapres  THANK YOU INDRA HERLAMBANG #AFFKacau #VindesSport #AFFU23 Fadia Apri #BWC2023 Seo Seung Jae YaSi Besok Senin https://t.co/v8k2M0Fr6w";0;1;0;0;in;1669249935550865408;1695760869286887568;NusantaraProtec;https://twitter.com/NusantaraProtec/status/1695760869286887568
Sun Aug 27 11:31:00 +0000 2023;1695760823057269077;"@wibisonoys @alisyarief Bisa jadi BS seolah dipecat PDIP, PSI seolah berkhianat ke Ganjar, tapi sejatinya adalah agen penyusup… siapa yg tau?";0;0;0;0;in;1603536827725811712;1695648618978693512;AriskaPutraS;https://twitter.com/AriskaPutraS/status/1695760823057269077
Sun Aug 27 11:30:56 +0000 2023;1695760807769026845;"Jadi kalau ada yang bilang survei selalu dimenangkan krn satu kubu, tampaknya gerombolan pesakitan tersebut harus minum obat dalam dosis yang banyak.  Lihat diatas, diakhir masa jabatan Ganjar keluarkan perda yang menguntungkan masyarakat.";0;0;2;2;in;1276794185425670144;1695760803293786359;AnakLolina2;https://twitter.com/AnakLolina2/status/1695760807769026845
Sun Aug 27 11:30:55 +0000 2023;1695760803293786359;"Yang membuat elektabilitas Ganjar Pranowo selalu stabil bukan krn kuatnya pemberitaan media sosial tapi karena terobosan yang selalu dihadirkan bagi masyarakat.  Setiap aspirasi yang diserap selalu ada solusi yang ditawarkan yang menguntungkan masyarakat. https://t.co/SDeJxHIMmD";0;1;17;23;in;1276794185425670144;1695760803293786359;AnakLolina2;https://twitter.com/AnakLolina2/status/1695760803293786359
Sun Aug 27 11:30:14 +0000 2023;1695760629842493845;"Hoax kubu Prabowo dan Anies gagal total sappo!!!  Mereka terus teriak Ganjar akan diganti dsbnya faktanya dukungan Puan kpd Ganjar begitu sangat besar.  Tetap waspada sappo dgn adu domba mereka. #TerusMajuBersamaGanjar https://t.co/LeeTqDsLpn";0;0;11;32;in;1356517931887120384;1695760629842493845;Anak__Ogi;https://twitter.com/Anak__Ogi/status/1695760629842493845
Sun Aug 27 11:30:10 +0000 2023;1695760613296025759;"Apakah gara-gara partainya gak jadi mutlak dukung Ganjar?";0;0;0;1;in;1259033406333059073;1695760613296025759;ekky1995;https://twitter.com/ekky1995/status/1695760613296025759
Sun Aug 27 11:29:31 +0000 2023;1695760451177701763;"@Arth168 It's very easy to vote for Ganjar when Gerinda's entire presidential campaign is all about military purchases";0;1;0;3;en;300186333;1695753493544649205;lin_linvy;https://twitter.com/lin_linvy/status/1695760451177701763
Sun Aug 27 11:29:27 +0000 2023;1695760432391499896;"@coldbrew165 Nah lu ngapain ngotot kemari?gw gak ngurusin mau jkw mau ganjar mau anies paham?";0;1;0;0;in;1387694010270027777;1695750331576234131;StopPlandemit;https://twitter.com/StopPlandemit/status/1695760432391499896
Sun Aug 27 11:29:10 +0000 2023;1695760361511940220;"@__AnakKolong @psi_id @grace_nat @Giring_Ganesha Mungkin dg jargon Tegak Lurus Bersama Jokowi sdh dianggap memiliki Pak Jokowi dan keluarga sepenuhnya. Dulu mendukung pak Ganjar,langsung pasang baliho tanpa ada komunikasi dg yg bersangkutan,jg ke PDIP,ya wajar klo gak dianggap,etika politiknya gak dipakai. Sbg partai gurem.";0;0;0;2;in;883154678199930880;1695684252275560790;kasito17;https://twitter.com/kasito17/status/1695760361511940220
Sun Aug 27 11:29:01 +0000 2023;1695760321884123428;"@__AnakKolong luar biasa buzzer ganjar, sampai dibela2in upload video lama, teruskan kumur2 nunjuk2 yang lain sementara capresmu mentok";0;0;0;1;in;2290227306;1695750244108317182;majeliskopi08;https://twitter.com/majeliskopi08/status/1695760321884123428
Sun Aug 27 11:28:37 +0000 2023;1695760223498306036;"Ganjar Pranowo penerus program Jokowi #GanjarPranowo2024 #ganjarpresiden2024 #GanjarCapres https://t.co/MKhDNd6vHy";0;0;0;0;in;1660229092489428992;1695760223498306036;ganjar_update;https://twitter.com/ganjar_update/status/1695760223498306036
Sun Aug 27 11:28:32 +0000 2023;1695760200890998875;"RAKYAT INDONESIA SETIA DENGAN GANJAR PRANOWO #GanjarPranowo2024 #ganjarpresiden2024 #GanjarCapres https://t.co/c0nO2UY5tb";0;0;0;0;in;1660229092489428992;1695760200890998875;ganjar_update;https://twitter.com/ganjar_update/status/1695760200890998875
Sun Aug 27 11:28:27 +0000 2023;1695760182037680446;"Ganjar &amp  Prabowo Masih Mau Lawan ANIES ??? 🤣🤣🤣";0;0;0;0;in;1155443417347842048;1695760182037680446;LauHamzah;https://twitter.com/LauHamzah/status/1695760182037680446
Sun Aug 27 11:28:26 +0000 2023;1695760178740875320;"Gubernur Jawa Tengah Ganjar Pranowo menghadiri Gala Dinner 55th ASEAN Economic Ministers (AEM) di Klenteng Sam Poo Kong, Semarang, Minggu (20/8/2023) malam. #GanjarPranowo2024 #ganjarpresiden2024 #GanjarCapres https://t.co/QyBPO3lX5N";0;0;0;0;in;1660229092489428992;1695760178740875320;ganjar_update;https://twitter.com/ganjar_update/status/1695760178740875320
Sun Aug 27 11:28:13 +0000 2023;1695760120968519783;"Dari omongan Johan Budi di Bocor alus PDIP lbh fokus ke pileg, nothing to lose soal Ganjar.. seenggaknya kader2 yg dulu dukung mba Puan. Yg masih semangat 45 sih buzzeRp doang keknya.";0;0;0;0;in;821851706;1695760120968519783;machineheadz;https://twitter.com/machineheadz/status/1695760120968519783
Sun Aug 27 11:27:21 +0000 2023;1695759902118138141;"Pak Ganjar sayang banget sama istrinya, pemimpin yang bisa di jadikan panutan.  Aku padamu pak🫶 #SosokGanjarPranowo https://t.co/WA3lltscSz";0;0;0;0;in;1596402497815740417;1695759902118138141;NGinting09;https://twitter.com/NGinting09/status/1695759902118138141
Sun Aug 27 11:27:18 +0000 2023;1695759890177003680;"Tanggapi Habiburokhman, Loyalis Ganjar: Keluarga pun Dirusak Demi Ambisi Prabowo https://t.co/JXxa3oPobn";0;0;0;0;in;1654444745303945216;1695759890177003680;rilpolitikcom;https://twitter.com/rilpolitikcom/status/1695759890177003680
Sun Aug 27 11:26:41 +0000 2023;1695759737214632279;"@hansssolo @Aryprasetyo85 @Miduk17 @Ganjar_Andika08 @wil_ws_ @Urrangawak @NgkongRoses @RizkiR4madani @Marbot_Udien @Widyarenee @Chishe_wd23 iniii??? https://t.co/mOhUAoWhH1";0;0;0;1;und;1132611023163125762;1695375371494137979;mustcho_55555;https://twitter.com/mustcho_55555/status/1695759737214632279
Sun Aug 27 11:24:40 +0000 2023;1695759230425518522;"BuzzeRP @prabowo bikin fitnah terus Sappo.  Akun telaso @alextham878 dan Mak lampir @Lembayung071 terus berusaha mengadu domba pak @jokowi dan @PDI_Perjuangan.  PDIP dan Ganjar tdk pernah menolak piala dunia, yg ditolak adlh Israel sama seperti yg dilakukan pemerintah lewat… https://t.co/8zjgR8OO9L";1;13;16;26;in;1356517931887120384;1695759230425518522;Anak__Ogi;https://twitter.com/Anak__Ogi/status/1695759230425518522
Sun Aug 27 11:23:52 +0000 2023;1695759027303805393;"Wacana Duetkan Sandiaga dan AHY Merupakan Respons Imajinasi Liar Ganjar-Anies, Herzaky: Hati-Hati Kalau Lempar Wacana ke Publik  https://t.co/GosiNNFvkS";1;0;3;6;in;729309555486642176;1695759027303805393;TajukPolitik;https://twitter.com/TajukPolitik/status/1695759027303805393
Sun Aug 27 11:23:48 +0000 2023;1695759011113836952;"Nggih pak ganjar, kami tunggu.  Karena sudah bertahun-tahun belum diperbaiki aspalnya.  Semoga kalau yang menindaklanjuti pak ganjar tidak di PHP terus 🙏🏻🙏🏻🙏🏻";0;0;0;0;in;1430724884829642754;1695759011113836952;muh_arieq;https://twitter.com/muh_arieq/status/1695759011113836952
Sun Aug 27 11:23:33 +0000 2023;1695758947112870010;"Wakil Ketua KPK Berikan Apresisi Kepada Ganjar, Atas Penanganan dan Penerapan Sistem Pencegahan Korupsi di Jateng.  #GanjarBawaRIMaju THANK YOU EXO bonus 20x lipat Tailetian X BIBLE LISA AWES LOS ANGELES EXO GLOW TO YOU Shibal Inkigayo Ragil Dwi Sasono BLACKPINK USA FINALE https://t.co/5quYEHzroh";0;0;4;4;in;1666379015366807552;1695758947112870010;LampungGanjar;https://twitter.com/LampungGanjar/status/1695758947112870010
Sun Aug 27 11:23:33 +0000 2023;1695758946643202430;"@FelixSGL1 5 September pensiunnya, sama kayak Ganjar.";0;1;0;0;in;1259033406333059073;1695739967014932939;ekky1995;https://twitter.com/ekky1995/status/1695758946643202430
Sun Aug 27 11:23:16 +0000 2023;1695758875767771516;"Ganjar Pranowo sosok ayah teladan dan di kagumi para ulama #GanjarPresiden #GanjarCapres2024 https://t.co/38ws305Rce";0;0;0;0;in;1164799981;1695758875767771516;rowena24_;https://twitter.com/rowena24_/status/1695758875767771516
Sun Aug 27 11:23:11 +0000 2023;1695758855865802816;"Ganjar Pranowo sosok ayah teladan dan di kagumi para ulama #GanjarPresiden #GanjarCapres2024 https://t.co/6qJyRMNCvc";0;0;0;0;in;1164799981;1695758855865802816;rowena24_;https://twitter.com/rowena24_/status/1695758855865802816
Sun Aug 27 11:23:07 +0000 2023;1695758840531403074;"Ganjar Pranowo sosok ayah teladan dan di kagumi para ulama #GanjarPresiden #GanjarCapres2024 https://t.co/PEpxTkRNGU";0;0;0;0;in;1164799981;1695758840531403074;rowena24_;https://twitter.com/rowena24_/status/1695758840531403074
Sun Aug 27 11:23:07 +0000 2023;1695758838098726955;"Ganjar Pranowo sosok ayah teladan dan di kagumi para ulama #GanjarPresiden #GanjarCapres2024 https://t.co/v7IXBb9Ywk";0;0;0;0;in;1164799981;1695758838098726955;rowena24_;https://twitter.com/rowena24_/status/1695758838098726955
Sun Aug 27 11:22:56 +0000 2023;1695758791617466464;"Ganjar Pranowo sosok ayah teladan dan di kagumi para ulama #GanjarPresiden #GanjarCapres2024 https://t.co/TwWjM6I3th";0;0;0;0;in;1164799981;1695758791617466464;rowena24_;https://twitter.com/rowena24_/status/1695758791617466464
Sun Aug 27 11:22:52 +0000 2023;1695758774399836248;"Tanamkan Budaya Integritas Sejak Dini, Ganjar Tekankan Pendidikan Budi Pekerti Tidak Ditinggalkan.  #GanjarBawaRIMaju THANK YOU EXO bonus 20x lipat Tailetian X BIBLE LISA AWES LOS ANGELES EXO GLOW TO YOU Shibal Inkigayo Ragil Dwi Sasono BLACKPINK USA FINALE https://t.co/rKP1FnKtyY";0;0;4;4;in;1599997744117997568;1695758774399836248;KaltimForGanjar;https://twitter.com/KaltimForGanjar/status/1695758774399836248
Sun Aug 27 11:22:35 +0000 2023;1695758704019390527;"@ganjarpranowo Nggih pak ganjar, kami tunggu.  Karena sudah bertahun-tahun belum diperbaiki aspalnya.  Semoga kalau yang menindaklanjuti pak ganjar tidak di PHP terus 🙏🏻🙏🏻🙏🏻";0;0;0;0;in;1430724884829642754;1694284390015349058;muh_arieq;https://twitter.com/muh_arieq/status/1695758704019390527
Sun Aug 27 11:22:23 +0000 2023;1695758654035939660;"@Tan_Mar3M Pantasan aja Ganjar takut debat di UI....usul kpd mahasiswa panitia penyelenggara debat @BEMUI_Official  untuk tidak pake teks dalam berdebat";0;0;0;0;in;1342516713263251460;1695370922713334088;ImamNganuu;https://twitter.com/ImamNganuu/status/1695758654035939660
Sun Aug 27 11:22:12 +0000 2023;1695758607097397453;"Ganjar Pranowo Presiden 2024 pilihanku, Ganjar sosok ayah teladan dan dikagumi Ulama #GanjarPresiden #GanjarCapres2024 https://t.co/hM71ZrWtAs";0;0;0;0;in;1612114246606753794;1695758607097397453;AkangMartabak;https://twitter.com/AkangMartabak/status/1695758607097397453
Sun Aug 27 11:22:12 +0000 2023;1695758606426337446;"DEDENGKOTnya JUALAN nama BAPAKnya.......GANJAR jualan SEMBAKO......PEJABAT pendukungnya cuma bisa PASANG STICKER,selebihnya KORUPSI KADERnya.......apa yg bisa diJUAL?! selain nanti 2024 MAIN CURANG,pasti itu....kalau gak mau SEMUA DIPENJARA! https://t.co/LNwq8zlBPD";0;0;0;0;in;1434495317496381443;1695758606426337446;ArdoyantoE;https://twitter.com/ArdoyantoE/status/1695758606426337446
Sun Aug 27 11:22:06 +0000 2023;1695758584511180843;"Ganjar Pranowo Presiden 2024 pilihanku, Ganjar sosok ayah teladan dan dikagumi Ulama #GanjarPresiden #GanjarCapres2024 https://t.co/UgpCve1saY";0;0;0;0;in;1612114246606753794;1695758584511180843;AkangMartabak;https://twitter.com/AkangMartabak/status/1695758584511180843
